source_token,policy_layer,harmonized_token,token_role,emit_as_model_token,non_drug_drugitem_class,target_vocabulary,target_concept_id,target_code,target_label,mapping_source,match_strength,mapping_confidence
DRUG//START//29//6970,v10_medication_atc,MEDICATION//R05//D//A04,dynamic_event,True,,ATC,21603399,R05DA04,codeine; oral,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//56//14865,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14912,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14908,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//65//21242,v10_medication_atc,MEDICATION//N01//B//B51,dynamic_event,True,,ATC,21604240,N01BB51,"bupivacaine, combinations",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//23//8425,v10_medication_atc,MEDICATION//N07//A//A02,dynamic_event,True,,ATC,21604805,N07AA02,"pyridostigmine; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//23//6988,v10_medication_atc,MEDICATION//N05//A//D08,dynamic_event,True,,ATC,21604523,N05AD08,droperidol; parenteral,omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//71//16963,v10_medication_atc,MEDICATION//H05//B//X01,dynamic_event,True,,ATC,21602792,H05BX01,cinacalcet; oral,omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//56//14876,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14890,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//65//7184,v10_medication_atc,MEDICATION//C07//A//B02,dynamic_event/medication,True,,ATC,21601684,C07AB02,"metoprolol; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
DRUG//START//31//6951,v10_medication_atc,MEDICATION//A03//F//A02,dynamic_event,True,,ATC,21600485,A03FA02,"cisapride; oral, rectal",omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//39//12620,v10_medication_atc,OMOP//OMOP_CONCEPT//588017,metadata_only,False,parenteral_nutrition,OMOP_CONCEPT,588017,OMOP3138396,Amino Acids,AMSTEL_usagi,source_code_omop,medium
DRUG//START//25//13047,v10_medication_atc,MEDICATION//B02//B//D08,dynamic_event,True,,ATC,21601068,B02BD08,coagulation factor VIIa,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//32//20263,v10_medication_atc,MEDICATION//L04//A//H01,dynamic_event,True,,ATC,955181,L04AH01,sirolimus; oral,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//56//14864,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//61//8945,v10_medication_atc,OMOP//OMOP_CONCEPT//44507865,metadata_only,False,blood_product,OMOP_CONCEPT,44507865,1441688,prothrombin,AMSTEL_usagi,source_code_omop,medium
DRUG//START//24//7139,v10_medication_atc,MEDICATION//C08//D//A01,dynamic_event,True,,ATC,21601767,C08DA01,"verapamil; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//65//6950,v10_medication_atc,MEDICATION//A02//B//A02,dynamic_event,True,,ATC,21600083,A02BA02,"ranitidine; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
DRUG//START//32//19135,v10_medication_atc,MEDICATION//A03//A//B02,dynamic_event,True,,ATC,21600141,A03AB02,"glycopyrronium bromide; oral, parenteral, rectal",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//39//7262,v10_medication_atc,OMOP//OMOP_CONCEPT//36249325,metadata_only,False,parenteral_nutrition,OMOP_CONCEPT,36249325,1799681,soybean oil 200 MG/ML [Intralipid],AMSTEL_usagi,source_code_omop,medium
DRUG//START//65//7139,v10_medication_atc,MEDICATION//C08//D//A01,dynamic_event,True,,ATC,21601767,C08DA01,"verapamil; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//65//7173,v10_medication_atc,MEDICATION//C01//A//A05,dynamic_event,True,,ATC,21600234,C01AA05,"digoxin; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
DRUG//START//23//9141,v10_medication_atc,MEDICATION//M03//A//B01,dynamic_event,True,,ATC,21604076,M03AB01,suxamethonium,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//56//14868,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//67//7321,v10_medication_atc,NUTRITION//PARENTERAL,dynamic_event/nutrition_fluid,True,parenteral_nutrition,LOCAL,,,NUTRITION//PARENTERAL,omop_only_medication_action_ready,curated_broad_non_medication,high
DRUG//START//55//8942,v10_medication_atc,MEDICATION//J01//X//D01,dynamic_event,True,,ATC,21603054,J01XD01,metronidazole; parenteral,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//56//14889,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//30//9026,v10_medication_atc,MEDICATION//C02//D//B02,dynamic_event,True,,ATC,21600429,C02DB02,hydralazine; oral,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//56//14888,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//24//6927,v10_medication_atc,MEDICATION//C01//B//A02,dynamic_event,True,,ATC,21600251,C01BA02,"procainamide; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//29//9112,v10_medication_atc,MEDICATION//N05//C//D02,dynamic_event,True,,ATC,21604637,N05CD02,nitrazepam; oral,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//56//14891,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//65//7064,v10_medication_atc,MEDICATION//J01//X//A01,dynamic_event,True,,ATC,21603043,J01XA01,vancomycin; parenteral,v10_existing_atc_normalization,validated_atc_concept,high
DRUG//START//23//9004,v10_medication_atc,MEDICATION//N05//C//A01,dynamic_event,True,,ATC,21604608,N05CA01,"pentobarbital; oral, parenteral, rectal",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//27//9091,v10_medication_atc,MEDICATION//V03//A//B17,dynamic_event,True,,ATC,21605242,V03AB17,methylthioninium chloride,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//39//18790,v10_medication_atc,OMOP//OMOP_CONCEPT//2022647,metadata_only,False,parenteral_nutrition,OMOP_CONCEPT,2022647,OMOP4921130,"2000 ML alanine 8.44 MG/ML / arginine 5.7 MG/ML / aspartic acid 1.65 MG/ML / calcium chloride, dihydration 0.516 MG/ML / glucose 115 MG/ML / glutamate 2.84 MG/ML / glycerol mono(di)sodium phosphate 3.67 MG/ML / ... Injectable Solution [OLIMEL N9E]",AMSTEL_usagi,source_code_omop,medium
DRUG//START//55//7254,v10_medication_atc,OMOP//OMOP_CONCEPT//42937947,metadata_only,False,crystalloid_or_diluent,OMOP_CONCEPT,42937947,OMOP4664627,Glucose 100 MG/ML Injectable Solution,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14921,v10_medication_atc,OMOP//OMOP_CONCEPT//4332187,metadata_only,False,oral_food,OMOP_CONCEPT,4332187,228070005,Snack food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//23//7479,v10_medication_atc,MEDICATION//N01//A//X03,dynamic_event,True,,ATC,21604210,N01AX03,ketamine,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//31//9024,v10_medication_atc,MEDICATION//A02//A//B02,dynamic_event,True,,ATC,21600057,A02AB02,algeldrate; oral,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//56//14931,v10_medication_atc,OMOP//OMOP_CONCEPT//4332187,metadata_only,False,oral_food,OMOP_CONCEPT,4332187,228070005,Snack food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14949,v10_medication_atc,OMOP//OMOP_CONCEPT//4332187,metadata_only,False,oral_food,OMOP_CONCEPT,4332187,228070005,Snack food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//15//19773,v10_medication_atc,MEDICATION//J01//X//X09,dynamic_event,True,,ATC,21603069,J01XX09,daptomycin; parenteral,omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//63//7311,v10_medication_atc,OMOP//OMOP_CONCEPT//40798859,metadata_only,False,enteral_nutrition,OMOP_CONCEPT,40798859,OMOP2721192,General Nutrients,AMSTEL_usagi,source_code_omop,medium
DRUG//START//67//7453,v10_medication_atc,MEDICATION//H04//A//A01,dynamic_event,True,,ATC,21602778,H04AA01,"glucagon; nasal, parenteral",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//30//7149,v10_medication_atc,MEDICATION//C02//K//D01,dynamic_event,True,,ATC,21600446,C02KD01,"ketanserin; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
DRUG//START//65//12769,v10_medication_atc,OMOP//OMOP_CONCEPT//35770395,metadata_only,False,crystalloid_or_diluent,OMOP_CONCEPT,35770395,OMOP2771856,potassium bicarbonate Injectable Solution,AMSTEL_usagi,source_code_omop,medium
DRUG//START//71//13050,v10_medication_atc,NUTRITION//PARENTERAL,dynamic_event/nutrition_fluid,True,parenteral_nutrition,LOCAL,,,NUTRITION//PARENTERAL,omop_only_medication_action_ready,curated_broad_non_medication,high
DRUG//START//15//9047,v10_medication_atc,MEDICATION//J01//B//A01,dynamic_event,True,,ATC,21602815,J01BA01,"chloramphenicol; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//15//9075,v10_medication_atc,MEDICATION//J01//X//C01,dynamic_event,True,,ATC,21603052,J01XC01,"fusidic acid; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//56//14860,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14901,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//65//7097,v10_medication_atc,MEDICATION//N05//A//D01,dynamic_event,True,,ATC,21604516,N05AD01,"haloperidol; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
DRUG//START//39//12320,v10_medication_atc,OMOP//OMOP_CONCEPT//44203796,metadata_only,False,parenteral_nutrition,OMOP_CONCEPT,44203796,OMOP3080519,2570 ML Acetic Acid 1 MG/ML / Alanine 3.2 MG/ML / Arginine 2.85 MG/ML / Asparagine 0.708 MG/ML / Calcium 0.154 MG/ML / Glucose 68 MG/ML / Glutamine 1.17 MG/ML / Glycerophosphoric Acid 1.04 MG/ML / Glycine 1.75 MG/ML / ... Injectable Solution [Kabiven],AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14925,v10_medication_atc,OMOP//OMOP_CONCEPT//4332187,metadata_only,False,oral_food,OMOP_CONCEPT,4332187,228070005,Snack food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//29//13003,v10_medication_atc,MEDICATION//N05//C//D01,dynamic_event,True,,ATC,21604636,N05CD01,flurazepam; oral,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//29//20754,v10_medication_atc,MEDICATION//N03//A//F01,dynamic_event,True,,ATC,21604417,N03AF01,"carbamazepine; oral, rectal",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//30//19138,v10_medication_atc,MEDICATION//C07//A//B12,dynamic_event,True,,ATC,21601694,C07AB12,nebivolol; oral,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//39//10578,v10_medication_atc,OMOP//OMOP_CONCEPT//41463392,metadata_only,False,parenteral_nutrition,OMOP_CONCEPT,41463392,OMOP2661354,2000 ML Acetic Acid 2.94 MG/ML / Acetylcysteine 1.23 MG/ML / Alanine 6.4 MG/ML / Arginine 4.32 MG/ML / Asparagine 0.449 MG/ML / Aspartic Acid 0.45 MG/ML / Calcium 0.59 MG/ML / Glucose 115 MG/ML / Glutamate 4.3 MG/ML / ... Injectable Solution [Nutriflex],AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14902,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14933,v10_medication_atc,OMOP//OMOP_CONCEPT//4332187,metadata_only,False,oral_food,OMOP_CONCEPT,4332187,228070005,Snack food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//65//8127,v10_medication_atc,MEDICATION//J01//D//H02,dynamic_event,True,,ATC,21602921,J01DH02,meropenem; parenteral,v10_existing_atc_normalization,validated_atc_concept,high
DRUG//START//24//7149,v10_medication_atc,MEDICATION//C02//K//D01,dynamic_event,True,,ATC,21600446,C02KD01,"ketanserin; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
DRUG//START//55//8943,v10_medication_atc,OMOP//OMOP_CONCEPT//41303738,metadata_only,False,line_or_device_metadata,OMOP_CONCEPT,41303738,OMOP2501700,heparin 5 UNT/ML Injectable Solution,AMSTEL_usagi,source_code_omop,medium
DRUG//START//65//9010,v10_medication_atc,MEDICATION//B01//A//D01,dynamic_event,True,,ATC,21601007,B01AD01,streptokinase; parenteral,omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//23//6980,v10_medication_atc,MEDICATION//M03//C//A01,dynamic_event,True,,ATC,21604127,M03CA01,dantrolene; oral,omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//32//13002,v10_medication_atc,MEDICATION//L04//A//X02,dynamic_event,True,,ATC,21603928,L04AX02,thalidomide; oral,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//32//19132,v10_medication_atc,MEDICATION//R06//A//E07,dynamic_event,True,,ATC,21603497,R06AE07,cetirizine; oral,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//56//14899,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14919,v10_medication_atc,OMOP//OMOP_CONCEPT//4332187,metadata_only,False,oral_food,OMOP_CONCEPT,4332187,228070005,Snack food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//15//19764,v10_medication_atc,MEDICATION//J01//A//A12,dynamic_event,True,,ATC,21602810,J01AA12,tigecycline; parenteral,omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//23//7014,v10_medication_atc,MEDICATION//N01//A//H03,dynamic_event,True,,ATC,21604203,N01AH03,sufentanil,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//55//7930,v10_medication_atc,MEDICATION//B01//A//B01,dynamic_event,True,,ATC,21600973,B01AB01,heparin; parenteral,v10_existing_atc_normalization,validated_atc_concept,high
DRUG//START//56//14894,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14897,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//71//19892,v10_medication_atc,MEDICATION//G04//C//B01,dynamic_event,True,,ATC,21602675,G04CB01,finasteride; oral,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//15//7243,v10_medication_atc,MEDICATION//J05//A//D01,dynamic_event,True,,ATC,21603146,J05AD01,foscarnet; parenteral,omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//27//9105,v10_medication_atc,MEDICATION//V03//A//B06,dynamic_event,True,,ATC,21605235,V03AB06,thiosulfate,omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//56//14893,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14932,v10_medication_atc,OMOP//OMOP_CONCEPT//4332187,metadata_only,False,oral_food,OMOP_CONCEPT,4332187,228070005,Snack food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//65//8132,v10_medication_atc,MEDICATION//H02//A//B04,dynamic_event,True,,ATC,21602732,H02AB04,"methylprednisolone; oral, parenteral",v10_existing_atc_normalization,validated_atc_concept,high
DRUG//START//69//19217,v10_medication_atc,MEDICATION//S01//E//D51,dynamic_event,True,,ATC,21603705,S01ED51,"timolol, combinations",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//70//19161,v10_medication_atc,MEDICATION//R03//B//B04,dynamic_event,True,,ATC,21603296,R03BB04,tiotropium bromide; inhalant,omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//56//14892,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14895,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14930,v10_medication_atc,OMOP//OMOP_CONCEPT//4332187,metadata_only,False,oral_food,OMOP_CONCEPT,4332187,228070005,Snack food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//69//19224,v10_medication_atc,MEDICATION//S01//X//A20,dynamic_event,True,,ATC,21605143,S01XA20,artificial tears and other indifferent preparations,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//23//7020,v10_medication_atc,MEDICATION//N01//A//H51,dynamic_event,True,,ATC,21604207,N01AH51,"fentanyl, combinations",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//27//7217,v10_medication_atc,MEDICATION//N07//A//A01,dynamic_event,True,,ATC,21604804,N07AA01,"neostigmine; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//29//13056,v10_medication_atc,MEDICATION//N04//B//D01,dynamic_event,True,,ATC,21604483,N04BD01,selegiline; oral,omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//56//14898,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14903,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//21//19891,v10_medication_atc,MEDICATION//P01//A//X06,dynamic_event,True,,ATC,21604879,P01AX06,atovaquone; oral,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//23//12750,v10_medication_atc,MEDICATION//N07//B//C02,dynamic_event,True,,ATC,21604827,N07BC02,"methadone; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//27//15256,v10_medication_atc,MEDICATION//L04//A//D02,dynamic_event,True,,ATC,21603925,L04AD02,"tacrolimus; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//27//9420,v10_medication_atc,MEDICATION//B05//C//B01,dynamic_event,True,,ATC,21601180,B05CB01,sodium chloride,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//56//14896,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//23//8190,v10_medication_atc,MEDICATION//N01//A//F03,dynamic_event,True,,ATC,21604197,N01AF03,thiopental,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//23//9007,v10_medication_atc,MEDICATION//M03//A//C03,dynamic_event,True,,ATC,21604080,M03AC03,vecuronium,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//56//14923,v10_medication_atc,OMOP//OMOP_CONCEPT//4332187,metadata_only,False,oral_food,OMOP_CONCEPT,4332187,228070005,Snack food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//69//7626,v10_medication_atc,MEDICATION//S01//X//A20,dynamic_event,True,,ATC,21605143,S01XA20,artificial tears and other indifferent preparations,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//21//19052,v10_medication_atc,MEDICATION//J05//A//F06,dynamic_event,True,,ATC,21603165,J05AF06,abacavir; oral,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//23//9039,v10_medication_atc,MEDICATION//N01//B//B01,dynamic_event,True,,ATC,21604229,N01BB01,bupivacaine,omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//25//6799,v10_medication_atc,MEDICATION//B01//A//C13,dynamic_event,True,,ATC,21600997,B01AC13,abciximab; parenteral,omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//56//14904,v10_medication_atc,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,227999000,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//61//8944,v10_medication_atc,OMOP//OMOP_CONCEPT//36274739,metadata_only,False,blood_product,OMOP_CONCEPT,36274739,OMOP3125614,Factor VIII Injection [OCTANATE],AMSTEL_usagi,source_code_omop,medium
DRUG//START//65//7170,v10_medication_atc,MEDICATION//N05//B//A01,dynamic_event,True,,ATC,21604566,N05BA01,"diazepam; oral, parenteral, rectal",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//69//9126,v10_medication_atc,MEDICATION//C01//C//A06,dynamic_event,True,,ATC,21600286,C01CA06,phenylephrine; parenteral,v10_existing_atc_normalization,validated_atc_concept,high
DRUG//START//70//9031,v10_medication_atc,MEDICATION//R03//B//A01,dynamic_event,True,,ATC,21603284,R03BA01,beclometasone; inhalant,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//71//19054,v10_medication_atc,MEDICATION//A11//A//A03,dynamic_event,True,,ATC,21600805,A11AA03,"multivitamins and other minerals, incl. combinations",omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//24//19226,v10_medication_atc,MEDICATION//C01//B//D05,dynamic_event,True,,ATC,21600274,C01BD05,ibutilide; parenteral,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//27//13490,v10_medication_atc,MEDICATION//V03//A//B17,dynamic_event,True,,ATC,21605242,V03AB17,methylthioninium chloride,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//56//14927,v10_medication_atc,OMOP//OMOP_CONCEPT//4332187,metadata_only,False,oral_food,OMOP_CONCEPT,4332187,228070005,Snack food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14937,v10_medication_atc,OMOP//OMOP_CONCEPT//4332187,metadata_only,False,oral_food,OMOP_CONCEPT,4332187,228070005,Snack food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//65//9007,v10_medication_atc,MEDICATION//M03//A//C03,dynamic_event,True,,ATC,21604080,M03AC03,vecuronium,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//70//9032,v10_medication_atc,MEDICATION//R03//B//A01,dynamic_event,True,,ATC,21603284,R03BA01,beclometasone; inhalant,omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//70//9049,v10_medication_atc,MEDICATION//N06//B//C01,dynamic_event,True,,ATC,21604766,N06BC01,"caffeine; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//15//8229,v10_medication_atc,MEDICATION//J04//A//K02,dynamic_event,True,,ATC,21603111,J04AK02,"ethambutol; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//15//8374,v10_medication_atc,MEDICATION//P01//B//C01,dynamic_event,True,,ATC,21604897,P01BC01,"quinine; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//21//19137,v10_medication_atc,MEDICATION//J01//X//X08,dynamic_event,True,,ATC,21603068,J01XX08,"linezolid; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//30//20170,v10_medication_atc,MEDICATION//C08//C//A13,dynamic_event,True,,ATC,21601759,C08CA13,lercanidipine; oral,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//32//12470,v10_medication_atc,MEDICATION//L04//A//A06,dynamic_event,True,,ATC,21603896,L04AA06,"mycophenolic acid; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//32//19918,v10_medication_atc,MEDICATION//R06//A//X13,dynamic_event,True,,ATC,21603514,R06AX13,loratadine; oral,omop_only_medication_action_ready,validated_atc_code,high
DRUG//START//39//8947,v10_medication_atc,OMOP//OMOP_CONCEPT//1718633,metadata_only,False,parenteral_nutrition,OMOP_CONCEPT,1718633,1859371,soybean oil 100 MG/ML Injection [Intralipid],AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14918,v10_medication_atc,OMOP//OMOP_CONCEPT//4332187,metadata_only,False,oral_food,OMOP_CONCEPT,4332187,228070005,Snack food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14922,v10_medication_atc,OMOP//OMOP_CONCEPT//4332187,metadata_only,False,oral_food,OMOP_CONCEPT,4332187,228070005,Snack food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14924,v10_medication_atc,OMOP//OMOP_CONCEPT//4332187,metadata_only,False,oral_food,OMOP_CONCEPT,4332187,228070005,Snack food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//61//8946,v10_medication_atc,OMOP//OMOP_CONCEPT//21021528,metadata_only,False,blood_product,OMOP_CONCEPT,21021528,OMOP303517,von Willebrand factor Injection,AMSTEL_usagi,source_code_omop,medium
DRUG//START//67//9042,v10_medication_atc,MEDICATION//H02//A//B01,dynamic_event,True,,ATC,21602729,H02AB01,"betamethasone; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//70//16361,v10_medication_atc,MEDICATION//R05//C//B13,dynamic_event,True,,ATC,21603392,R05CB13,dornase alfa (desoxyribonuclease); inhalant,omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//15//9030,v10_medication_atc,MEDICATION//J01//D//F01,dynamic_event,True,,ATC,21602919,J01DF01,"aztreonam; inhalant, parenteral",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//21//13026,v10_medication_atc,MEDICATION//J05//A//R10,dynamic_event,True,,ATC,43534798,J05AR10,lopinavir and ritonavir; oral,omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//23//7221,v10_medication_atc,MEDICATION//N02//A//A04,dynamic_event,True,,ATC,21604259,N02AA04,"nicomorphine; oral, parenteral, rectal",omop_only_medication_action_ready,validated_atc_code,medium
DRUG//START//24//6933,v10_medication_atc,MEDICATION//C07//A//A05,dynamic_event,True,,ATC,21601670,C07AA05,"propranolol; oral, parenteral",omop_only_medication_action_ready,validated_atc_code,medium
