source_token,policy_layer,harmonized_token,token_role,emit_as_model_token,non_drug_drugitem_class,target_vocabulary,target_concept_id,target_code,target_label,mapping_source,match_strength,mapping_confidence
MEASUREMENT_CATEGORICAL//12623//9,v11_listitem_values,OMOP_CONCEPT//LOINC//3046004,metadata_only,False,,LOINC,3046004.0,33444-1,3046004,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//17004//26,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_NON_OPERATIVE_NEUROLOGIC//SEIZURES_PRIMARY_NO_STRUCTURAL_BRAIN_DISEASE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_NON_OPERATIVE_NEUROLOGIC//SEIZURES_PRIMARY_NO_STRUCTURAL_BRAIN_DISEASE,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//280,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_VASCULAR_SURGERY_OTHER,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_CARDIOVASCULAR_VASCULAR_SURGERY_OTHER,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//8663//10,v11_listitem_values,OMOP_CONCEPT//LOINC//3024265,metadata_only,False,,LOINC,3024265.0,8327-9,3024265,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12613//3,v11_listitem_values,OMOP_CONCEPT//LOINC//3015853,metadata_only,False,,LOINC,3015853.0,9036-5,3015853,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//18610//10,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_NON_OPERATIEF_RESPIRATOIR//RESPIRATOIR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_NON_OPERATIEF_RESPIRATOIR//RESPIRATOIR,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//8896//7,v11_listitem_values,OMOP//OMOP_CONCEPT//4287098,dynamic_event,True,,OMOP_CONCEPT,4287098.0,68423001,Frothy sputum,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//14182//2,v11_listitem_values,DEVICE//CHEST_DRAIN,dynamic_event/device_support,True,,LOCAL,,,DEVICE//CHEST_DRAIN,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16628//7,v11_listitem_values,OMOP_CONCEPT//LOINC//3026019,metadata_only,False,,LOINC,3026019.0,11324-1,3026019,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16634//11,v11_listitem_values,OMOP_CONCEPT//LOINC//3026549,metadata_only,False,,LOINC,3026549.0,11325-8,3026549,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16665//12,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_SUBGROEP_ALGEMENE_CHIRURGIE//VAATCHIRURGIE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_SUBGROEP_ALGEMENE_CHIRURGIE//VAATCHIRURGIE,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18593//4,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHE_II_NON_OPERATIEF_NEUROLOGISCH//INTRACEREBR_SUBDURAAL_SUBARACHNOIDAAL_HAEMATOOM,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHE_II_NON_OPERATIEF_NEUROLOGISCH//INTRACEREBR_SUBDURAAL_SUBARACHNOIDAAL_HAEMATOOM,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19259//65,v11_listitem_values,OMOP//OMOP_CONCEPT//4119892,dynamic_event,True,,OMOP_CONCEPT,4119892.0,287579007,Right hip region structure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//8825//6,v11_listitem_values,OMOP//OMOP_CONCEPT//4218242,dynamic_event,True,,OMOP_CONCEPT,4218242.0,81898007,Ventricular escape rhythm,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//15149//4,v11_listitem_values,SNOMED//4131228,metadata_only,False,,SNOMED,4131228.0,410400002,4131228,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16057//13,v11_listitem_values,OMOP//OMOP_CONCEPT//4105064,dynamic_event,True,,OMOP_CONCEPT,4105064.0,256913008,Serous,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18608//6,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_NON_OPERATIEF_NEUROLOGISCH//NEUROLOGISCH,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_NON_OPERATIEF_NEUROLOGISCH//NEUROLOGISCH,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13145//4,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_ALGEMENE_CHIRURGIE_KNO_OVERIGE//OVERIGE_CHIRURGIE_RESPIRATOIRE_BEWAKING,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_ALGEMENE_CHIRURGIE_KNO_OVERIGE//OVERIGE_CHIRURGIE_RESPIRATOIRE_BEWAKING,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//8889//8,v11_listitem_values,SNOMED//4239191,metadata_only,False,,SNOMED,4239191.0,68187007,4239191,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//13134//6,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_INTERNE_GENEESKUNDE_PULMONAAL//RESPIRATOIR_NEOPLASMA,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_INTERNE_GENEESKUNDE_PULMONAAL//RESPIRATOIR_NEOPLASMA,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18595//8,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHE_II_NON_OPERATIEF_RESPIRATOIR//CHRONISCH_OBSTRUCTIEVE_LONGZIEKTE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHE_II_NON_OPERATIEF_RESPIRATOIR//CHRONISCH_OBSTRUCTIEVE_LONGZIEKTE,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19249//2,v11_listitem_values,OMOP//OMOP_CONCEPT//4093683,dynamic_event,True,,OMOP_CONCEPT,4093683.0,249950001,Visible muscle contraction only,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13133//7,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_INTERNE_GENEESKUNDE_CARDIOVASCULAIR//RITME_STOORNISSEN,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_INTERNE_GENEESKUNDE_CARDIOVASCULAIR//RITME_STOORNISSEN,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//34,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_CARDIOVASCULAR_SEPSIS_CUTANEOUS_SOFT_TISSUE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_CARDIOVASCULAR_SEPSIS_CUTANEOUS_SOFT_TISSUE,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12376//2,v11_listitem_values,OMOP_CONCEPT//LOINC//3004921,metadata_only,False,,LOINC,3004921.0,20124-4,3004921,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12828//3,v11_listitem_values,OMOP//OMOP_CONCEPT//37156240,dynamic_event,True,,OMOP_CONCEPT,37156240.0,1163218009,Pressure injury stage II,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13123//1,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_ALGEMENE_CHIRURGIE_ENDOCRINOLOGISCHE_CHIRURGIE//ENDOCRINOLOGISCHE_CHIRURGIE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_ALGEMENE_CHIRURGIE_ENDOCRINOLOGISCHE_CHIRURGIE//ENDOCRINOLOGISCHE_CHIRURGIE,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13132//7,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_NEUROLOGIE_OVERIGE//OVERIGE_NEUROLOGIE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_NEUROLOGIE_OVERIGE//OVERIGE_NEUROLOGIE,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17004//11,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_NON_OPERATIVE_NEUROLOGIC//HEMORRHAGE_HEMATOMA_INTRACRANIAL,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_NON_OPERATIVE_NEUROLOGIC//HEMORRHAGE_HEMATOMA_INTRACRANIAL,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18589//8,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHE_II_NON_OPERATIEF_CARDIOVASCULAIR//CARDIOGENE_SHOCK,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHE_II_NON_OPERATIEF_CARDIOVASCULAIR//CARDIOGENE_SHOCK,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//101,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//NON_OPERATIEF_NEUROLOGISCH_NEUROLOGISCH,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//NON_OPERATIEF_NEUROLOGISCH_NEUROLOGISCH,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//106,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//NON_OPERATIEF_RESPIRATOIR_RESPIRATOIR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//NON_OPERATIEF_RESPIRATOIR_RESPIRATOIR,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12128//22,v11_listitem_values,OMOP//OMOP_CONCEPT//38004474,metadata_only,False,,OMOP_CONCEPT,38004474.0,,Urology,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//41,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_CARDIOVASCULAR_SHOCK_CARDIOGENIC,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_CARDIOVASCULAR_SHOCK_CARDIOGENIC,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13112//4,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_SUBGROEP_ALGEMENE_CHIRURGIE//ENDOCRINOLOGISCHE_CHIRURGIE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_SUBGROEP_ALGEMENE_CHIRURGIE//ENDOCRINOLOGISCHE_CHIRURGIE,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19249//6,v11_listitem_values,OMOP//OMOP_CONCEPT//4093685,dynamic_event,True,,OMOP_CONCEPT,4093685.0,249955006,Movement against resistance,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12816//4,v11_listitem_values,OMOP//OMOP_CONCEPT//37156241,dynamic_event,True,,OMOP_CONCEPT,37156241.0,1163221006,Pressure injury stage III,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12831//6,v11_listitem_values,OMOP//OMOP_CONCEPT//37156242,dynamic_event,True,,OMOP_CONCEPT,37156242.0,1163223009,Pressure injury stage IV,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17009//6,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_GASTRO_INTESTINAL//CANCER_COLON_RECTAL_SURGERY_FOR_INCLUDING_ABDOMINOPERINEAL_RESECTIONS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_GASTRO_INTESTINAL//CANCER_COLON_RECTAL_SURGERY_FOR_INCLUDING_ABDOMINOPERINEAL_RESECTIONS,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12501//1,v11_listitem_values,DEVICE//CHEST_DRAIN,dynamic_event/device_support,True,,LOCAL,,,DEVICE//CHEST_DRAIN,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//394,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_RESPIRATORY_RESPIRATORY_SURGERY_OTHER,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_RESPIRATORY_RESPIRATORY_SURGERY_OTHER,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12627//3,v11_listitem_values,OMOP_CONCEPT//LOINC//36305611,metadata_only,False,,LOINC,36305611.0,89086-3,36305611,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16448//5,v11_listitem_values,SNOMED//4052413,metadata_only,False,,SNOMED,4052413.0,233527006,4052413,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16997//4,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHE_IV_GROEPEN//NON_OPERATIVE_HEMATOLOGICAL,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHE_IV_GROEPEN//NON_OPERATIVE_HEMATOLOGICAL,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12825//6,v11_listitem_values,OMOP//OMOP_CONCEPT//37156242,dynamic_event,True,,OMOP_CONCEPT,37156242.0,1163223009,Pressure injury stage IV,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17014//18,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_NEUROLOGIC//NEUROLOGIC_SURGERY_OTHER,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_NEUROLOGIC//NEUROLOGIC_SURGERY_OTHER,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19253//29,v11_listitem_values,OMOP//OMOP_CONCEPT//4119913,dynamic_event,True,,OMOP_CONCEPT,4119913.0,287679003,Left hip region structure,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12497//1,v11_listitem_values,OMOP//OMOP_CONCEPT//9191,dynamic_event,True,,OMOP_CONCEPT,9191.0,10828004,Positive,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//14426//26,v11_listitem_values,OMOP_CONCEPT//LOINC//3021707,dynamic_event,True,,LOINC,3021707.0,9205-6,3021707,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//17009//20,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_GASTRO_INTESTINAL//GI_PERFORATION_RUPTURE_SURGERY_FOR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_GASTRO_INTESTINAL//GI_PERFORATION_RUPTURE_SURGERY_FOR,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18669//28,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEII_DIAGNOSEN//NON_OPERATIEF_CARDIOVASCULAIR_CARDIOVASCULAIR_MULTIPLE_TRAUMA,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEII_DIAGNOSEN//NON_OPERATIEF_CARDIOVASCULAIR_CARDIOVASCULAIR_MULTIPLE_TRAUMA,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//6671//24,v11_listitem_values,OMOP//OMOP_CONCEPT//437894,dynamic_event,True,,OMOP_CONCEPT,437894.0,71908006,Ventricular fibrillation,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13064//4,v11_listitem_values,OMOP//OMOP_CONCEPT//4138674,metadata_only,False,,OMOP_CONCEPT,4138674.0,32696007,Structure of right lower leg,AMSTEL,itemid_valueid,low
MEASUREMENT_CATEGORICAL//17015//13,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_RESPIRATORY//THORACOTOMY_FOR_LUNG_CANCER,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_RESPIRATORY//THORACOTOMY_FOR_LUNG_CANCER,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12109//5,v11_listitem_values,LOINC//36203284,metadata_only,False,,LOINC,36203284.0,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//16660//12,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_NEUROCHIRURGIE_TUMOR_CHIRURGIE//DIAGNOSE_ANDERS,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_NEUROCHIRURGIE_TUMOR_CHIRURGIE//DIAGNOSE_ANDERS,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//432,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_EXTREMITY_MULTIPLE_TRAUMA_SURGERY_FOR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//POST_OPERATIVE_TRAUMA_EXTREMITY_MULTIPLE_TRAUMA_SURGERY_FOR,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19255//37,v11_listitem_values,OMOP//OMOP_CONCEPT//4092729,dynamic_event,True,,OMOP_CONCEPT,4092729.0,249949001,No active muscle contraction,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//8692//1,v11_listitem_values,DEVICE//CHEST_DRAIN//SUCTION_LOW,dynamic_event/device_support,True,,LOCAL,,,DEVICE//CHEST_DRAIN//SUCTION_LOW,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//16660//7,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_NEUROCHIRURGIE_TUMOR_CHIRURGIE//TC_SUPRA_TENTORIEEL,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//DMC_NEUROCHIRURGIE_TUMOR_CHIRURGIE//TC_SUPRA_TENTORIEEL,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17018//37,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_IV_GROEPEN//POST_OPERATIVE_NEUROLOGIC,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_IV_GROEPEN//POST_OPERATIVE_NEUROLOGIC,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//9593//8,v11_listitem_values,OMOP_CONCEPT//LOINC//3024265,metadata_only,False,,LOINC,3024265.0,8327-9,3024265,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//10466//8,v11_listitem_values,OMOP//OMOP_CONCEPT//4058123,metadata_only,False,,OMOP_CONCEPT,4058123.0,160540005,"Roman Catholic, follower of religion",AMSTEL,itemid_valueid,low
MEASUREMENT_CATEGORICAL//18671//40,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_CARDIOVASCULAR_SEPSIS_UNKNOWN,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_CARDIOVASCULAR_SEPSIS_UNKNOWN,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//8732//6,v11_listitem_values,SNOMED//4085985,metadata_only,False,,SNOMED,4085985.0,246287001,4085985,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//12109//8,v11_listitem_values,LOINC//36203284,metadata_only,False,,LOINC,36203284.0,85432-3,36203284,AMSTEL,source_code,high
MEASUREMENT_CATEGORICAL//18669//32,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEII_DIAGNOSEN//NON_OPERATIEF_CARDIOVASCULAIR_HYPERTENSIE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEII_DIAGNOSEN//NON_OPERATIEF_CARDIOVASCULAIR_HYPERTENSIE,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//105,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_METABOLIC_METABOLIC_ENDOCRINE_MEDICAL_OTHER,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_METABOLIC_METABOLIC_ENDOCRINE_MEDICAL_OTHER,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//19251//13,v11_listitem_values,OMOP//OMOP_CONCEPT//4092729,dynamic_event,True,,OMOP_CONCEPT,4092729.0,249949001,No active muscle contraction,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12513//6,v11_listitem_values,DEVICE//CHEST_DRAIN//WATER_SEAL,dynamic_event/device_support,True,,LOCAL,,,DEVICE//CHEST_DRAIN//WATER_SEAL,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//14182//1,v11_listitem_values,DEVICE//CHEST_DRAIN,dynamic_event/device_support,True,,LOCAL,,,DEVICE//CHEST_DRAIN,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18609//2,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_NON_OPERATIEF_RENAAL//RENAAL,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_NON_OPERATIEF_RENAAL//RENAAL,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18670//98,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//NON_OPERATIEF_RENAAL_RENAAL,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_SEC_APACHEII_DIAGNOSEN//NON_OPERATIEF_RENAAL_RENAAL,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//12128//20,v11_listitem_values,OMOP//OMOP_CONCEPT//38004465,metadata_only,False,,OMOP_CONCEPT,38004465.0,,Orthopedic Surgery,AMSTEL,itemid_valueid,high
MEASUREMENT_CATEGORICAL//13137//3,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_INTERNE_GENEESKUNDE_METABOOL//DIABETISCHE_KETO_ACIDOSE,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//D_INTERNE_GENEESKUNDE_METABOOL//DIABETISCHE_KETO_ACIDOSE,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17008//7,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_CARDIOVASCULAR//ANEURYSM_THORACIC_AORTIC_WITH_DISSECTION,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_CARDIOVASCULAR//ANEURYSM_THORACIC_AORTIC_WITH_DISSECTION,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//17014//13,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_NEUROLOGIC//HEMATOMA_SUBDURAL_SURGERY_FOR,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//APACHEIV_POST_OPERATIVE_NEUROLOGIC//HEMATOMA_SUBDURAL_SURGERY_FOR,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18603//25,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_HOOFDGROEP//NON_OPERATIEF_RENAAL,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//SEC_APACHE_II_HOOFDGROEP//NON_OPERATIEF_RENAAL,v11_value_level_policy,itemid_valueid,high
MEASUREMENT_CATEGORICAL//18671//194,v11_listitem_values,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_TRAUMA_CHEST_MULTIPLE_TRAUMA,static_context/diagnosis_context,True,,LOCAL,,,CLINICAL_CONTEXT//DIAGNOSIS_CONTEXT//NICE_APACHEIV_DIAGNOSEN//NON_OPERATIVE_TRAUMA_CHEST_MULTIPLE_TRAUMA,v11_value_level_policy,itemid_valueid,high
