source_token,policy_layer,harmonized_token,token_role,emit_as_model_token,non_drug_drugitem_class,target_vocabulary,target_concept_id,target_code,target_label,mapping_source,match_strength,mapping_confidence
DRUG//START//56//14877,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//63//7992,v6_semantic_contamination,ATC//V06//GENERAL_NUTRIENTS,metadata_only,False,enteral_nutrition,ATC,21605350,,V06DB,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//65//18781,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4225555,metadata_only,False,route_or_order_metadata,OMOP_CONCEPT,4225555,,Epidural,AMSTEL_usagi,source_code_omop,medium
DRUG//START//21//19571,v6_semantic_contamination,ATC//J05//ANTIVIRALS_FOR_SYSTEMIC_USE,dynamic_event,True,,ATC,21603179,,J05AH02,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//42//15109,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//29//13020,v6_semantic_contamination,OMOP//OMOP_CONCEPT//743670,dynamic_event,True,,OMOP_CONCEPT,743670,,Venlafaxine (Efexor),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//69//14209,v6_semantic_contamination,,metadata_only,False,,,,,,AMSTEL_source_concepts,label_context,low
DRUG//START//71//9104,v6_semantic_contamination,OMOP//OMOP_CONCEPT//19003160,dynamic_event,True,,OMOP_CONCEPT,19003160,,sodium bicarbonate 500 MG Oral Capsule,AMSTEL_usagi,source_code_omop,medium
DRUG//START//42//15134,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//32//12937,v6_semantic_contamination,OMOP//OMOP_CONCEPT//43212994,dynamic_event,True,,OMOP_CONCEPT,43212994,,Scopolamine 1.5 MG Transdermal System [Scopoderm],AMSTEL_usagi,source_code_omop,medium
DRUG//START//29//7194,v6_semantic_contamination,ATC//N05//PSYCHOLEPTICS,dynamic_event,True,,ATC,21604643,,N05CD08,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//31//9089,v6_semantic_contamination,OMOP//OMOP_CONCEPT//19003263,dynamic_event,True,,OMOP_CONCEPT,19003263,,Metamucil,Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//69//9070,v6_semantic_contamination,OMOP//OMOP_CONCEPT//43035851,dynamic_event,True,,OMOP_CONCEPT,43035851,,silver sulfadiazine 0.01 MG/MG Topical Cream [Flammazine],AMSTEL_usagi,source_code_omop,medium
DRUG//START//42//15046,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//15//18675,v6_semantic_contamination,ATC//J02//ANTIMYCOTICS_FOR_SYSTEMIC_USE,dynamic_event,True,,ATC,21603074,,J02AA01,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//118//19665,v6_semantic_contamination,,metadata_only,False,research_or_trial,,,,,Stage3J_curated_policy,drop_first_pass,low
DRUG//START//71//13001,v6_semantic_contamination,OMOP//OMOP_CONCEPT//1554072,dynamic_event,True,,OMOP_CONCEPT,1554072,,Propylthiouracil (PTU),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//32//7237,v6_semantic_contamination,OMOP//OMOP_CONCEPT//40042625,dynamic_event,True,,OMOP_CONCEPT,40042625,,fluoxetine Oral Tablet [Prozac],AMSTEL_usagi,source_code_omop,medium
DRUG//START//29//9074,v6_semantic_contamination,OMOP//OMOP_CONCEPT//19050832,dynamic_event,True,,OMOP_CONCEPT,19050832,,Clobazam (Frisium),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//42//20723,v6_semantic_contamination,ATC//V06//GENERAL_NUTRIENTS,metadata_only,False,enteral_nutrition,ATC,21605350,,V06DB,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//21//7231,v6_semantic_contamination,ATC//J02//ANTIMYCOTICS_FOR_SYSTEMIC_USE,dynamic_event,True,,ATC,21603080,,J02AC01,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//24//6864,v6_semantic_contamination,OMOP//OMOP_CONCEPT//41336378,dynamic_event,True,,OMOP_CONCEPT,41336378,,1 ML Atropine 0.5 MG/ML Injectable Solution,AMSTEL_usagi,source_code_omop,medium
DRUG//START//42//15117,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//71//7242,v6_semantic_contamination,OMOP//OMOP_CONCEPT//40131914,dynamic_event,True,,OMOP_CONCEPT,40131914,,folic acid Oral Tablet,AMSTEL_usagi,source_code_omop,medium
DRUG//START//32//8425,v6_semantic_contamination,OMOP//OMOP_CONCEPT//42619948,dynamic_event,True,,OMOP_CONCEPT,42619948,,Pyridostigmine (Mestinon),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//71//15445,v6_semantic_contamination,OMOP//OMOP_CONCEPT//21600830,dynamic_event,True,,OMOP_CONCEPT,21600830,,Vitamine B  complex,Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//69//7246,v6_semantic_contamination,ATC//SFX//B02,dynamic_event,True,,ATC,21601045,,B02BA01,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//26//6879,v6_semantic_contamination,ATC//A02//DRUGS_FOR_ACID_RELATED_DISORDERS,dynamic_event,True,,ATC,21600096,,A02BC01,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//29//12998,v6_semantic_contamination,OMOP//OMOP_CONCEPT//798834,dynamic_event,True,,OMOP_CONCEPT,798834,,Clomipramine (Anafranil),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//31//9093,v6_semantic_contamination,OMOP//OMOP_CONCEPT//44033779,dynamic_event,True,,OMOP_CONCEPT,44033779,,sodium citrate 90 MG/ML / SODIUM LAURYL SULFOACETATE 9 MG/ML / Sorbitol 625 MG/ML Rectal Solution [Microlax],AMSTEL_usagi,source_code_omop,medium
DRUG//START//42//15113,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//56//14984,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//30//13049,v6_semantic_contamination,OMOP//OMOP_CONCEPT//19134643,dynamic_event,True,,OMOP_CONCEPT,19134643,,isosorbide mononitrate 30 MG Extended Release Oral Tablet,AMSTEL_usagi,source_code_omop,medium
DRUG//START//30//7224,v6_semantic_contamination,OMOP//OMOP_CONCEPT//40040219,dynamic_event,True,,OMOP_CONCEPT,40040219,,flecainide Oral Tablet [Tambocor],AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14879,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//71//13006,v6_semantic_contamination,OMOP//OMOP_CONCEPT//36256576,dynamic_event,True,,OMOP_CONCEPT,36256576,,Thiamazol (Strumazol),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//25//15704,v6_semantic_contamination,ATC//SFX//B02,dynamic_event,True,,ATC,21601061,,B02BD01,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//21//8546,v6_semantic_contamination,ATC//J01//ANTIBIOTICS_AND_ANTIBACTERIALS_FOR_SYSTEMIC_USE,dynamic_event,True,,ATC,21602977,,J01FA09,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//21//9037,v6_semantic_contamination,ATC//J01//ANTIBIOTICS_AND_ANTIBACTERIALS_FOR_SYSTEMIC_USE,dynamic_event,True,,ATC,21602845,,J01CE05,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//29//6962,v6_semantic_contamination,OMOP//OMOP_CONCEPT//40026130,dynamic_event,True,,OMOP_CONCEPT,40026130,,clonazepam Oral Tablet [Rivotril],AMSTEL_usagi,source_code_omop,medium
DRUG//START//21//9029,v6_semantic_contamination,ATC//J01//ANTIBIOTICS_AND_ANTIBACTERIALS_FOR_SYSTEMIC_USE,dynamic_event,True,,ATC,21602863,,J01CR02,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//42//15027,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//56//14884,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14856,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//32//12469,v6_semantic_contamination,OMOP//OMOP_CONCEPT//40130964,dynamic_event,True,,OMOP_CONCEPT,40130964,,mycophenolate mofetil Oral Tablet [Cellcept],AMSTEL_usagi,source_code_omop,medium
DRUG//START//65//12402,v6_semantic_contamination,ATC//N01//ANESTHETICS,dynamic_event,True,,ATC,21604206,,N01AH06,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//32//12946,v6_semantic_contamination,OMOP//OMOP_CONCEPT//40812747,dynamic_event,True,,OMOP_CONCEPT,40812747,,Tamsulosine (Omnic),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//69//9114,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4301087,dynamic_event,True,,OMOP_CONCEPT,4301087,,Ketoconazol (Nizoral) crème,Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//29//19875,v6_semantic_contamination,OMOP//OMOP_CONCEPT//43146319,dynamic_event,True,,OMOP_CONCEPT,43146319,,Melatonin Oral Tablet [Circadin],AMSTEL_usagi,source_code_omop,medium
DRUG//START//42//15094,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//69//13098,v6_semantic_contamination,OMOP//OMOP_CONCEPT//21017926,dynamic_event,True,,OMOP_CONCEPT,21017926,,Latanoprost/timolol (Xalacom),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//63//8973,v6_semantic_contamination,OMOP//OMOP_CONCEPT//40798859,metadata_only,False,route_or_order_metadata,OMOP_CONCEPT,40798859,,General Nutrients,AMSTEL_usagi,source_code_omop,medium
DRUG//START//65//6960,v6_semantic_contamination,ATC//M03//MUSCLE_RELAXANTS,dynamic_event,True,,ATC,21604086,,M03AC09,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//119//16187,v6_semantic_contamination,,metadata_only,False,,,,,,AMSTEL_source_concepts,label_context,low
DRUG//START//32//18743,v6_semantic_contamination,OMOP//OMOP_CONCEPT//950637,dynamic_event,True,,OMOP_CONCEPT,950637,,Tacrolimus (Advagraf),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//42//7265,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//61//7366,v6_semantic_contamination,ATC//SFX//B05,metadata_only,False,blood_product,ATC,21601149,,B05AX01,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//42//15106,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//21//7044,v6_semantic_contamination,ATC//J01//ANTIBIOTICS_AND_ANTIBACTERIALS_FOR_SYSTEMIC_USE,dynamic_event,True,,ATC,21602995,,J01GB01,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//42//15122,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//56//14872,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//65//8249,v6_semantic_contamination,ATC//SFX//B01,dynamic_event,True,,ATC,21600980,,B01AB09,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//42//15123,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//31//6876,v6_semantic_contamination,OMOP//OMOP_CONCEPT//924939,dynamic_event,True,,OMOP_CONCEPT,924939,,Bisacodil (Dulcolax),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//31//9098,v6_semantic_contamination,OMOP//OMOP_CONCEPT//19026471,dynamic_event,True,,OMOP_CONCEPT,19026471,,Domperidon (Motilium),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//65//7408,v6_semantic_contamination,OMOP//OMOP_CONCEPT//36896007,dynamic_event,True,,OMOP_CONCEPT,36896007,,50 ML Lidocaine 20 MG/ML Injectable Solution [Xylocaine],AMSTEL_usagi,source_code_omop,medium
DRUG//START//39//14214,v6_semantic_contamination,OMOP//OMOP_CONCEPT//588017,metadata_only,False,parenteral_nutrition,OMOP_CONCEPT,588017,,Amino Acids,AMSTEL_usagi,source_code_omop,medium
DRUG//START//55//8938,v6_semantic_contamination,OMOP//OMOP_CONCEPT//19079524,metadata_only,False,line_or_device_metadata,OMOP_CONCEPT,19079524,,sodium chloride 9 MG/ML Injectable Solution,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14878,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//27//7234,v6_semantic_contamination,OMOP//OMOP_CONCEPT//35408363,dynamic_event,True,,OMOP_CONCEPT,35408363,,Flumazenil 0.1 MG/ML Injectable Solution [Anexate],AMSTEL_usagi,source_code_omop,medium
DRUG//START//42//15131,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//56//14957,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//29//13051,v6_semantic_contamination,OMOP//OMOP_CONCEPT//1037005,dynamic_event,True,,OMOP_CONCEPT,1037005,,Dronabinol (Marinol),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//21//6953,v6_semantic_contamination,ATC//J04//ANTIMYCOBACTERIALS,dynamic_event,True,,ATC,21603097,,J04AB02,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//30//19154,v6_semantic_contamination,ATC//C10//LIPID_MODIFYING_AGENTS,dynamic_event,True,,ATC,21601896,,C10AX09,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//65//12467,v6_semantic_contamination,ATC//SFX//H01,dynamic_event,True,,ATC,21602702,,H01BA04,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//42//15077,v6_semantic_contamination,ATC//V06//GENERAL_NUTRIENTS,metadata_only,False,enteral_nutrition,ATC,21605350,,V06DB,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//42//19169,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//30//19213,v6_semantic_contamination,ATC//C09//AGENTS_ACTING_ON_THE_RENIN-ANGIOTENSIN_SYSTEM,dynamic_event,True,,ATC,21601788,,C09AA04,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//69//13102,v6_semantic_contamination,RICU//ABX_DURATION,metadata_only,False,,RICU,,,abx_duration,YAIB_ricu,table_itemid,medium
DRUG//START//15//9542,v6_semantic_contamination,ATC//J02//ANTIMYCOTICS_FOR_SYSTEMIC_USE,dynamic_event,True,,ATC,21603081,,J02AC02,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//24//7184,v6_semantic_contamination,ATC//A02//DRUGS_FOR_ACID_RELATED_DISORDERS,dynamic_event,True,,ATC,21600097,,A02BC02,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//67//19164,v6_semantic_contamination,ATC//A12//MINERAL_SUPPLEMENTS,dynamic_event,True,,ATC,21600862,,A12AA03,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//71//9021,v6_semantic_contamination,ATC//A11//VITAMINS,dynamic_event,True,,ATC,21600837,,A11GA01,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//65//7213,v6_semantic_contamination,OMOP//OMOP_CONCEPT//35603874,dynamic_event,True,,OMOP_CONCEPT,35603874,,esmolol hydrochloride 10 MG/ML Injection [Brevibloc],AMSTEL_usagi,source_code_omop,medium
DRUG//START//21//9119,v6_semantic_contamination,,metadata_only,False,,,,,,AMSTEL_source_concepts,label_context,low
DRUG//START//23//7170,v6_semantic_contamination,OMOP//OMOP_CONCEPT//40035930,dynamic_event,True,,OMOP_CONCEPT,40035930,,diazepam Oral Tablet [Valium],AMSTEL_usagi,source_code_omop,medium
DRUG//START//42//15098,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//67//9014,v6_semantic_contamination,ATC//A10//DRUGS_USED_IN_DIABETES,dynamic_event,True,,ATC,21600715,,A10AB01,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//29//12630,v6_semantic_contamination,OMOP//OMOP_CONCEPT//19022536,dynamic_event,True,,OMOP_CONCEPT,19022536,,Risperidon (Risperdal),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//30//10756,v6_semantic_contamination,OMOP//OMOP_CONCEPT//40039228,dynamic_event,True,,OMOP_CONCEPT,40039228,,fosinopril Oral Tablet,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14955,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//65//12787,v6_semantic_contamination,,metadata_only,False,,,,,,AMSTEL_source_concepts,label_context,low
DRUG//START//71//6947,v6_semantic_contamination,OMOP//OMOP_CONCEPT//19005046,dynamic_event,True,,OMOP_CONCEPT,19005046,,Pyridoxine (Vitamine B6),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//25//8249,v6_semantic_contamination,ATC//SFX//B01,dynamic_event,True,,ATC,21600980,,B01AB09,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//31//7991,v6_semantic_contamination,OMOP//OMOP_CONCEPT//19095309,dynamic_event,True,,OMOP_CONCEPT,19095309,,Colestyramine (Questran),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//24//6816,v6_semantic_contamination,OMOP//OMOP_CONCEPT//42480325,dynamic_event,True,,OMOP_CONCEPT,42480325,,Adenosine 3 MG/ML Injectable Solution,AMSTEL_usagi,source_code_omop,medium
DRUG//START//65//8190,v6_semantic_contamination,OMOP//OMOP_CONCEPT//700266,dynamic_event,True,,OMOP_CONCEPT,700266,,thiopental 25 MG/ML Injectable Solution,AMSTEL_usagi,source_code_omop,medium
DRUG//START//39//12619,v6_semantic_contamination,OMOP//OMOP_CONCEPT//588017,metadata_only,False,parenteral_nutrition,OMOP_CONCEPT,588017,,Amino Acids,AMSTEL_usagi,source_code_omop,medium
DRUG//START//42//15129,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//67//9351,v6_semantic_contamination,ATC//A11//VITAMINS,dynamic_event,True,,ATC,21600830,,A11EA,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//24//6862,v6_semantic_contamination,ATC//C07//BETA_BLOCKING_AGENTS,dynamic_event,True,,ATC,21601685,,C07AB03,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//25//12397,v6_semantic_contamination,,metadata_only,False,,,,,,AMSTEL_source_concepts,label_context,low
DRUG//START//24//9015,v6_semantic_contamination,ATC//SFX//C01,dynamic_event,True,,ATC,21600270,,C01BD01,AMSTEL_source_concepts,source_code_atc,high
DRUG//START//42//15075,v6_semantic_contamination,NUTRITION//ENTERAL,dynamic_event/nutrition_fluid,True,enteral_nutrition,LOCAL,,,NUTRITION//ENTERAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//65//7450,v6_semantic_contamination,OMOP//OMOP_CONCEPT//41239210,dynamic_event,True,,OMOP_CONCEPT,41239210,,Amphotericin B Injectable Solution [Fungizone],AMSTEL_usagi,source_code_omop,medium
DRUG//START//42//15023,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//24//7504,v6_semantic_contamination,,metadata_only,False,route_or_order_metadata,,,,,AMSTEL_source_concepts,label_context,low
DRUG//START//29//12536,v6_semantic_contamination,OMOP//OMOP_CONCEPT//36256714,dynamic_event,True,,OMOP_CONCEPT,36256714,,Trazodon (Trazolan),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//56//14978,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//31//13931,v6_semantic_contamination,OMOP//OMOP_CONCEPT//44180682,dynamic_event,True,,OMOP_CONCEPT,44180682,,Pancreatin 25000 UNT Oral Capsule [Panzytrat],AMSTEL_usagi,source_code_omop,medium
DRUG//START//67//7504,v6_semantic_contamination,,metadata_only,False,route_or_order_metadata,,,,,AMSTEL_source_concepts,label_context,low
DRUG//START//69//9615,v6_semantic_contamination,,metadata_only,False,,,,,,AMSTEL_source_concepts,label_context,low
DRUG//START//56//14971,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//55//12892,v6_semantic_contamination,OMOP//OMOP_CONCEPT//19079524,metadata_only,False,crystalloid_or_diluent,OMOP_CONCEPT,19079524,,sodium chloride 9 MG/ML Injectable Solution,AMSTEL_usagi,source_code_omop,medium
DRUG//START//21//13170,v6_semantic_contamination,OMOP//OMOP_CONCEPT//1717240,dynamic_event,True,,OMOP_CONCEPT,1717240,,amphotericin B,AMSTEL_usagi,source_code_omop,medium
DRUG//START//114//12591,v6_semantic_contamination,OMOP//OMOP_CONCEPT//40798859,metadata_only,False,enteral_nutrition,OMOP_CONCEPT,40798859,,General Nutrients,AMSTEL_usagi,source_code_omop,medium
DRUG//START//42//15043,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//29//8522,v6_semantic_contamination,OMOP//OMOP_CONCEPT//21024204,dynamic_event,True,,OMOP_CONCEPT,21024204,,Lithium Carbonate Oral Tablet [Camcolit],AMSTEL_usagi,source_code_omop,medium
DRUG//START//42//15097,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//69//9127,v6_semantic_contamination,OMOP//OMOP_CONCEPT//945286,dynamic_event,True,,OMOP_CONCEPT,945286,,Pilocarpine hcl,Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//15//7450,v6_semantic_contamination,OMOP//OMOP_CONCEPT//41239210,dynamic_event,True,,OMOP_CONCEPT,41239210,,Amphotericin B Injectable Solution [Fungizone],AMSTEL_usagi,source_code_omop,medium
DRUG//START//24//7188,v6_semantic_contamination,OMOP//OMOP_CONCEPT//40240797,dynamic_event,True,,OMOP_CONCEPT,40240797,,ephedrine hydrochloride 3 MG/ML Injectable Solution,AMSTEL_usagi,source_code_omop,medium
DRUG//START//27//9458,v6_semantic_contamination,OMOP//OMOP_CONCEPT//40735073,dynamic_event,True,,OMOP_CONCEPT,40735073,,Caspofungine,Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//70//9154,v6_semantic_contamination,OMOP//OMOP_CONCEPT//36811224,dynamic_event,True,,OMOP_CONCEPT,36811224,,Albuterol 0.2 MG/ACTUAT [Ventolin],AMSTEL_usagi,source_code_omop,medium
DRUG//START//118//20921,v6_semantic_contamination,,metadata_only,False,research_or_trial,,,,,Stage3J_curated_policy,drop_first_pass,low
DRUG//START//42//15133,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//56//14915,v6_semantic_contamination,OMOP//OMOP_CONCEPT//4037090,metadata_only,False,oral_food,OMOP_CONCEPT,4037090,,Cooked food,AMSTEL_usagi,source_code_omop,medium
DRUG//START//56//14976,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//25//7504,v6_semantic_contamination,,metadata_only,False,route_or_order_metadata,,,,,AMSTEL_source_concepts,label_context,low
DRUG//START//55//7292,v6_semantic_contamination,OMOP//OMOP_CONCEPT//35848569,metadata_only,False,crystalloid_or_diluent,OMOP_CONCEPT,35848569,,sodium chloride 6.4 MG/ML Injectable Solution,AMSTEL_usagi,source_code_omop,medium
DRUG//START//119//12923,v6_semantic_contamination,,metadata_only,False,,,,,,AMSTEL_source_concepts,label_context,low
DRUG//START//30//9022,v6_semantic_contamination,,metadata_only,False,,,,,,AMSTEL_source_concepts,label_context,low
DRUG//START//42//21051,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_drink,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//31//9116,v6_semantic_contamination,OMOP//OMOP_CONCEPT//1831205,dynamic_event,True,,OMOP_CONCEPT,1831205,,activated charcoal 125 MG/ML [Norit Carbomix],AMSTEL_usagi,source_code_omop,medium
DRUG//START//42//15049,v6_semantic_contamination,NUTRITION//ORAL,dynamic_event/nutrition_fluid,True,oral_food,LOCAL,,,NUTRITION//ORAL,stage3o_v6_policy,local_parent_token,medium
DRUG//START//32//9115,v6_semantic_contamination,OMOP//OMOP_CONCEPT//1436678,dynamic_event,True,,OMOP_CONCEPT,1436678,,Tamoxifen citraat (Nolvadex),Stage3J_curated_policy,curated_exact_omop_lookup,high
DRUG//START//42//20721,v6_semantic_contamination,NUTRITION//ENTERAL,dynamic_event/nutrition_fluid,True,enteral_nutrition,LOCAL,,,NUTRITION//ENTERAL,stage3o_v6_policy,local_parent_token,medium
