source_token,policy_layer,harmonized_token,token_role,emit_as_model_token,non_drug_drugitem_class,target_vocabulary,target_concept_id,target_code,target_label,mapping_source,match_strength,mapping_confidence
FREETEXT//11289//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11317//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10921//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11123//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11311//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17901//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11213//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11287//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11334//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11389//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17482//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10932//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11211//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11215//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11217//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//12169//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17366//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17934//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17935//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17945//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10823//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10826//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11252//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11304//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11404//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//12202//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//14377//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15752//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17526//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//19074//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//12185//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//19399//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//19404//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10918//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11369//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//14345//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//14555//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//14561//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15451//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15457//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15615//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15658//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17531//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17938//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//19042//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//19049//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10959//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11255//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//12209//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15375//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15425//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17679//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17691//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17703//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17914//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10910//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11405//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//12158//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15698//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17388//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17557//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17618//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17838//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17873//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11372//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//14371//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//14379//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15386//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17042//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17340//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//18928//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//18944//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10773//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10835//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10956//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11310//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11316//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11388//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//12171//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15614//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17197//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17379//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17383//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17513//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17577//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17844//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17936//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//19450//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10821//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10949//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10977//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11294//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//12184//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15433//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15466//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15468//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15695//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15697//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17192//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17472//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17480//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17481//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17518//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17596//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//19166//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//19907//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11225//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11248//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11373//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11399//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//12160//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//12167//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//14374//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15400//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15480//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15643//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15644//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15754//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17060//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17061//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17062//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17064//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17079//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17120//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17148//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17193//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17218//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17219//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17222//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17226//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17247//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17260//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17286//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17313//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17314//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17336//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17406//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17407//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17441//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17446//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17551//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17591//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17592//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17609//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17664//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17739//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17740//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17745//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17771//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17818//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17819//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17820//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17821//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17839//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17882//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//18947//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//18949//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//20024//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//20054//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//20290//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//20308//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//20330//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//20333//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10765//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10908//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10951//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11008//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11103//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11105//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11190//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11338//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11354//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11394//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15412//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15415//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15479//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15744//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15747//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17043//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17044//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17046//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17173//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17182//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17204//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17213//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17220//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17221//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17603//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17619//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17720//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//19077//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//19908//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//20055//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//20384//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//20388//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10779//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10927//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10950//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10958//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11088//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11112//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11148//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11183//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11228//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//12170//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//12201//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//14392//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//14400//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15376//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15391//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//15751//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17057//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17201//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17271//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17326//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17327//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17512//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17525//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17811//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17813//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17815//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//17861//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//19159//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//19761//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//20037//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//20053//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10800//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10870//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10882//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10963//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//10988//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11024//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11130//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11131//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11181//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11206//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11209//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11227//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11256//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11258//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11260//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11261//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11262//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
FREETEXT//11339//1,v4_curated_unmapped,,,False,,,,,,Stage3J_curated_policy,drop_first_pass,unmapped
